data_zone,intermediate_zone,council_area,total_population,working_age_population,income_dep_pct,income_dep,employ_dep_pct,employ_dep,cif,alcohol,drug,smr,depress_pct,lbwt_pct,emerg,attendance_pct,attainment_score,no_qual_ratio_std,not_participating_pct,university_pct,petrol_ave_drive_mins,gp_ave_drive_mins,drive_post,prim_sch_ave_drive_mins,drive_retail,sec_sch_ave_drive_mins,gp_ave_pub_trans_mins,pt_post,shopping_ave_pub_trans_mins,bband_pct,crime_count,crime_pct,overcrowd,nocentralheat,overcrowded_pct,nocentralheat_pct
S01007073,Peterhead Links,Aberdeenshire,1187,850,0.03,32,0.03,23,60,43.3011063,121.5900691,60.37543186,11.2820513,0,60.26467372,84.36,5.3529411765,118.8782012,4.4642857000000005,4.3636,1.592025376,2.260352444,2.409534774,1.720217391,3.877969925,4.651491228,6.185845865,7.119948308,8.55031015,1.6483516,81.59284116331095,68738.70359166886,18,4,1.9715224999999998,0.43811609999999995
S01007074,Peterhead Links,Aberdeenshire,721,439,0.1,72,0.08,36,75,33.3223949,0,77.97979944,16.7590028,2.5,90.91236281,74.051,5.2857142857,136.055316,5.6818182,4.032299999999999,1.989016641,2.577269289,2.018982602,2.048290816,4.001944024,4.862663551,7.775026475,6.001183812,10.73918306,0,18.358389261744964,25462.39842128289,30,7,4.5385779,1.0590015
S01007075,Peterhead Links,Aberdeenshire,676,415,0.11,72,0.08,34,90,52.56556981,24.94295803,146.403924,17.5695461,6.9767442,100.6216156,71.812,5.1818181818,135.7007609,7.3684211,0.7576,2.978782669,3.69176066,2.728277166,1.967150838,3.724707703,5.277682927,9.581516506,7.578817056,12.76162999,0.9375,4.079642058165548,6034.973458824775,105,6,14.4429161,0.8253095
S01007076,Peterhead Links,Aberdeenshire,709,472,0.1,73,0.07,32,80,77.32051592,38.64583055,120.8877925,18.6369958,3.5714286,87.79365709,77.064,4.9696969697,138.3625669,1.5748031,5.6338,2.872213439,3.542305665,3.054328063,1.800045662,4.218155468,5.763937008,9.32777668,7.333083004,12.56021739,0,20.398210290827738,28770.39533262022,64,5,8.4321476,0.6587615
S01007077,Peterhead Links,Aberdeenshire,625,363,0.08,47,0.06,20,70,42.15730531,55.6288726,89.95830679,19.8412698,10,55.77690908,90,5.7272727273,136.2619357,0,6.4516,2.712114243,3.674655045,2.853189911,1.768137255,3.38449184,5.024285714,9.911750742,8.070467359,11.5633049,0,8.159284116331095,13054.854586129753,30,13,4.4510385999999995,1.9287834
S01007078,Peterhead Bay,Aberdeenshire,809,459,0.13,106,0.11,50,105,68.86004825,100.5584969,167.6071101,19.5599022,8.7719298,79.54668872,80,5.3684210526,156.114831,0,3.6496,2.277438017,2.61770366,1.66661157,1.746037234,3.283270366,4.068472222,7.927007084,5.934350649,8.904324085,0,44.87606263982102,55471.02922103958,77,5,9.1340451,0.5931198000000001
S01007079,Peterhead Bay,Aberdeenshire,957,583,0.14,133,0.11,66,115,116.3370787,92.27769164,77.90188269,20.0210748,0,74.46803136,80.128,5.75,146.1760869,6.6037736,3.8961,2.073359613,1.862632248,1.832843337,2.302356021,3.021467447,2.934767442,6.469211597,5.303468973,6.720821465,0,56.09507829977628,58615.54681272339,99,14,10.1226994,1.4314928
S01007080,Peterhead Bay,Aberdeenshire,746,442,0.17,125,0.12,54,120,114.3272312,21.44092097,115.9792886,17.6701571,9.0909091,93.74501149,72.671,5.0555555556,138.6108483,2.739726,3.0075000000000003,1.459398734,1.416892405,1.084420886,2.646794872,3.180408228,3.410517241,4.25585443,3.172151899,6.970003165,0,38.7565995525727,51952.54631712158,48,2,6.0759494,0.25316459999999996
S01007081,Peterhead Harbour,Aberdeenshire,933,613,0.14,128,0.1,64,105,58.63901384,110.4917877,72.9575373,17.596566499999998,8.5106383,89.52539742,70.543,4.8181818182,187.3703034,12.5,1.6948999999999999,1.923785489,4.306829653,3.756742902,1.681736641,2.750528391,3.315866667,16.92491325,8.40747897,8.330502103,0,23.457941834451898,25142.48856854437,166,4,17.4553102,0.4206099
S01007082,Peterhead Harbour,Aberdeenshire,500,330,0.21,104,0.12,39,125,77.99462176,58.85026133,142.0095483,19.3814433,4.1666666999999995,94.80244311,75.152,4.9523809524,166.5275989,1.1494252999999999,3.2258,1.521293103,4.079972777,3.477899274,2.042401316,3.161973684,3.279556452,17.04621597,8.354473684,8.369047187,1.6,10.199105145413869,20398.210290827737,109,5,19.782214200000002,0.9074409999999999
S01007083,Peterhead Harbour,Aberdeenshire,933,586,0.22,201,0.18,104,150,198.2860852,31.52164828,135.4836777,18.3756345,5,104.9434676,72.851,4.6470588235,189.745284,4.5454545,0,2.18458111,3.264191569,3.256542156,2.850204461,2.587676094,2.838814433,13.49852188,7.18832444,7.565629669,0.2105263,45.89597315436241,49191.825460195505,126,17,13.9380531,1.880531
S01007084,Peterhead Harbour,Aberdeenshire,635,338,0.09,55,0.07,23,70,28.03340126,27.16582616,138.3917061,24.4897959,4.3478261,76.58119955,82.667,5.5555555556,107.36133919999999,0,1.9231000000000003,2.084235105,2.14389694,2.211847826,2.197704918,2.486658615,1.890220588,7.878876812,6.9068438,7.311215781,0,24.477852348993288,38547.79897479258,40,8,7.1556351000000005,1.4311269999999998
S01007085,Peterhead Harbour,Aberdeenshire,750,513,0.11,85,0.09,48,85,91.5897675,281.0503547,91.60085441,17.4807198,2.7777778,93.50589652,68.824,5.1666666667,105.35805389999999,7.4074074,4.430400000000001,1.95523913,2.236745342,1.48331677,1.550961538,1.726888199,2.534326923,6.53021118,5.19018323,5.448645963,0,97.91140939597315,130548.54586129755,121,12,15.7142857,1.5584416
S01007086,Peterhead Harbour,Aberdeenshire,1181,823,0.26,302,0.2,167,135,109.1458388,149.1192284,184.0636783,17.2963896,4.6511628,99.92283883,63.19200000000001,4.8666666667,163.9184311,10.9289617,1.5152,1.624832155,2.99744258,1.76702076,2.092815934,1.769246908,3.70209596,6.64782023,4.331143993,4.416766784,0,263.1369127516778,222808.56287186942,253,41,22.629695899999998,3.6672629999999997
S01007087,Peterhead Harbour,Aberdeenshire,828,543,0.19,158,0.16,84,115,224.7825103,90.04128868,185.5420895,22.6076555,6.3829787,106.6285534,67.416,4.7857142857,171.072222,11.71875,5.0725,1.276810826,3.631171875,2.441001674,2.641158537,2.402611607,3.898072917,9.765019531,7.544815848,7.63843192,0,46.915883668903795,56661.69525229927,218,22,25.1152074,2.5345622000000003
S01007088,Peterhead Harbour,Aberdeenshire,523,368,0.21,110,0.17,61,130,109.9297296,183.6368674,192.3750772,19.038816999999998,7.1428571,101.2731961,68.667,4.5714285714,218.8729731,7.042253499999999,3.4884,1.515264378,3.75242115,3.004893321,2.640162338,3.046980519,3.146082474,14.19002319,6.931428571,7.238367347,0,31.617225950782995,60453.58690398278,114,2,21.3084112,0.3738318
S01007089,Peterhead Ugieside,Aberdeenshire,518,304,0.02,10,0.03,8,35,0,30.90142973,72.37718238,15.4440154,6.25,54.98185278,88.618,5.6666666667,76.3559813,0,8.2569,3.692651229,6.417930057,6.330500945,4.607011494,3.815354442,6.038796296,22.84627599,15.22109641,14.56169187,1.7621145,5.099552572706934,9844.696086306823,19,6,3.5916824,1.1342155
S01007090,Peterhead Ugieside,Aberdeenshire,494,346,0.02,9,0.03,9,50,21.75659888,0,86.84967289,16.0965795,8,72.93836211,84.375,5.4545454545,96.56742259,0,5.5556,2.228796296,4.305837963,4.129689815,3.08451087,1.86725,4.515111111,16.15365278,11.64488426,7.860287037,4.1958042,5.099552572706934,10322.9809164108,24,20,4.4444444,3.7037037
S01007091,Peterhead Ugieside,Aberdeenshire,846,590,0.12,104,0.06,37,100,41.31105825,15.26035975,58.51697884,14.8148148,9.0909091,66.51265916,77.273,5.3043478261,123.587694,1.6483516,4.9774,2.474360676,4.283887214,3.641830519,2.804885993,3.113778649,4.972582418,13.99813631,11.86136007,11.97770205,2.3255814,19.37829977628635,22905.791697738005,76,1,9.1676719,0.12062729999999999
S01007092,Peterhead Ugieside,Aberdeenshire,557,314,0.2,112,0.14,43,135,59.433306,93.62042106,131.9971435,23.8434164,17.3913044,98.93926536,77.982,5,136.8970766,6.0606061,3.5088,1.292239583,4.130092147,3.903321314,2.95004,2.195953526,4.528650794,15.82812901,10.67134215,7.726418269,54.983922799999995,11.219015659955256,20141.8593536001,55,12,8.8141026,1.9230769
S01007093,Peterhead Ugieside,Aberdeenshire,993,598,0.04,41,0.04,21,45,40.25148014,17.37048961,48.07064001,17.2139304,0,50.85080801,89.677,5.696969697,77.16906114,2.7777778,8.5,1.861803445,3.559967072,3.138130699,2.419137931,2.325886525,4.113962264,13.52045846,11.28382219,10.68860942,22.8971963,8.159284116331095,8216.801728430106,49,13,5.1470588,1.3655462
S01007094,Peterhead Ugieside,Aberdeenshire,843,493,0.07,57,0.06,31,60,20.11163369,19.64619163,73.97777165,14.906103300000002,8.5714286,63.84138326,82.447,5.25,96.09634713,2.5423728999999997,4.3165000000000004,3.019573643,5.052774086,4.738175526,2.286798942,2.491232004,4.273282443,18.34068106,9.506835548,9.345454042,0,3.059731543624161,3629.5747848447936,55,4,6.1590146,0.44792829999999995
S01007095,Longside and Rattray,Aberdeenshire,551,381,0.05,30,0.05,19,55,114.7790481,0,36.92400303,16.296296299999998,0,63.45188087,81.818,5.85,84.77739431,2.3529412,4.7244,5.723806715,6.620231397,5.548720508,3.39296748,13.53844374,7.384245283,20.55299909,17.09840744,33.80725045,49.545454500000005,5.099552572706934,9255.08633885106,19,6,3.4482759,1.0889292
S01007096,Longside and Rattray,Aberdeenshire,943,585,0.03,30,0.03,20,55,4.264507203,29.29441714,101.8053308,12.4047878,0,61.36332439,84.884,5.375,64.82360741,5.7142857,10.9375,3.983646953,7.298972521,3.22864098,3.595425101,9.963820191,7.162994012,19.10611111,10.88735066,22.46622013,31.7460317,12.238926174496644,12978.712804344266,43,23,5.1373955,2.7479092
S01007097,Longside and Rattray,Aberdeenshire,1365,906,0.04,48,0.02,16,35,32.97335753,0,71.48300097,12.5,1.1764706,60.51036315,88.8,5.25,70.26323619,0,3.8462000000000005,3.889964139,6.1971875,6.13005123,3.805862069,5.910266393,6.817907609,19.79422131,17.20945441,17.15540471,14.6206897,17.338478747203578,12702.182232383573,9,17,1.8595040999999999,3.5123967
S01007098,Longside and Rattray,Aberdeenshire,1112,703,0.03,36,0.03,23,45,10.52774665,0,82.90207327,11.875,9.3023256,52.75052581,87.059,5.0789473684,79.64488058,0,5.2941,4.135365408,7.538775883,6.526339829,5.180271318,5.577536541,6.620818966,26.8913581,18.70797503,22.40655298,29.9771167,14.278747203579417,12840.600003218899,24,1,2.9739777,0.1239157
S01007099,Longside and Rattray,Aberdeenshire,895,597,0.04,34,0.04,22,60,16.4060103,0,98.26161596,13.519313299999999,3.8461539000000005,59.75703292,93.103,5.1923076923,85.05322158,0.8264463,5.9603,7.782123443,10.62046433,1.723771234,2.214704641,7.882760476,9.747874251,25.77937854,5.984981597,17.85764723,24.641833799999997,13.25883668903803,14814.342669316235,54,11,6.115515299999999,1.2457531000000002
S01007100,Longside and Rattray,Aberdeenshire,736,489,0.06,46,0.06,30,65,13.89733278,43.04341689,89.43867392,18.3673469,4.1666666999999995,71.63722281,80.541,5.7727272727,91.68495302,2.7777778,6.135,3.508249656,6.964394773,2.605460798,4.124027027,9.993480055,7.246949153,16.14208391,8.206170908,21.10003783,34.482758600000004,6.119463087248322,8314.487890283046,29,9,4.0166205,1.2465374
S01007101,Longside and Rattray,Aberdeenshire,872,518,0.14,121,0.11,56,100,31.45871612,214.3340313,140.2256126,22.171428600000002,6.122449,109.7057225,78.238,4.7916666667,156.6995935,8.8235294,2.6144,11.00599589,13.61357814,1.131839013,1.988780488,12.81893067,13.93986607,28.96128378,2.878113984,23.11267333,0,19.37829977628635,22222.820844365084,88,11,11,1.375
S01007102,Longside and Rattray,Aberdeenshire,695,448,0.05,37,0.05,21,60,18.652776,0,90.61189653,14.022662899999998,0,63.88758044,77.07,4.9615384615,113.2925318,2.5423728999999997,4.8387,9.69871813,12.29423159,4.596065864,5.865535714,12.02794972,12.74045802,35.60684844,19.9217245,33.87148725,49.494949500000004,5.099552572706934,7337.485716125086,21,31,3.0129125,4.447632700000001
S01007103,Rosehearty and Strathbeg,Aberdeenshire,817,514,0.08,67,0.06,28,70,32.55291597,18.56411738,85.7441302,13.8554217,0,70.77483859,88.235,5.36,123.65462300000002,2.6548673,4.9451,1.238804087,8.857079327,1.687602163,1.613636364,7.93375,9.434148148,21.44509615,6.313425481,16.78066106,0,7.139373601789709,8738.523380403562,62,6,7.4519231,0.7211538
S01007104,Rosehearty and Strathbeg,Aberdeenshire,513,329,0.05,28,0.03,11,60,13.32447112,28.70186999,62.70174267,12.934362899999998,0,54.69592542,86.719,5.3333333333,111.8842295,0,6.1947,4.995061728,9.371512346,5.383966049,4.819505495,8.553287037,10.2442268,31.95042438,19.88280093,29.01904321,66.5158371,11.219015659955256,21869.42623772954,22,23,4.526749,4.7325103
S01007105,Rosehearty and Strathbeg,Aberdeenshire,507,295,0.09,44,0.08,23,90,66.58685826,60.61103831,113.1777739,18.4261037,5.5555556,83.20955617,85.271,5.375,88.95156707,12.7659574,9.8039,1.629640884,9.446643646,0.939212707,1.847649573,8.519571823,10.30800971,24.72185083,2.930662983,20.0569337,0,22.43803131991051,44256.47203138168,27,4,4.9723757,0.7366483
S01007106,Rosehearty and Strathbeg,Aberdeenshire,715,430,0.09,63,0.09,40,90,34.90887962,68.91687415,94.68578634,18.6013986,3.3333333,70.552696890000007,89.394,5.6086956522,116.15945690000001,6.5934066,8,5.043555944,10.48362937,1.024839161,1.252735849,9.558143357,11.33282178,29.86602797,3.738909091,25.20217483,0.5602241,12.238926174496644,17117.37926503027,55,14,7.713884999999999,1.9635344
S01007107,Rosehearty and Strathbeg,Aberdeenshire,787,523,0.03,22,0.03,16,50,4.708024803,19.63907646,71.4791864,14.192708300000001,0,59.02197702,86.74,5.5416666667,89.63764506,0,11.7647,6.514430657,7.985481752,6.746072993,3.8076,8.221259124,9.371054422,22.04139416,19.74722628,21.51069343,43.225806500000004,9.179194630872482,11663.52557925347,34,21,4.9635036,3.0656934000000002
S01007108,Rosehearty and Strathbeg,Aberdeenshire,733,473,0.06,42,0.05,24,65,49.64823363,0,44.9647554,19.2248062,6.6666666999999995,52.94302515,88.995,5.34375,105.64063340000001,3.9370079000000002,14.433000000000002,7.069263432,8.220017331,6.885957539,4.238617747,11.04328856,8.447109827,27.73356153,25.55678726,40.48931759,46.8899522,22.43803131991051,30611.229631528666,20,21,3.4662045000000004,3.6395147000000003
S01007109,Rosehearty and Strathbeg,Aberdeenshire,844,527,0.14,117,0.13,69,120,30.8464841,51.63307956,90.47250684,17.9334917,2.631579,89.67946495,85.567,5,174.5111252,3.030303,2.5862,3.5965109220000002,4.614487257,0.991671723,1.414356223,7.521262136,6.20384058,13.40242718,3.952864078,20.09851942,0,22.43803131991051,26585.34516577075,90,10,10.9223301,1.2135922000000001
S01007110,Rosehearty and Strathbeg,Aberdeenshire,829,513,0.14,114,0.09,47,95,58.18984778,103.7997264,125.7646337,14.114832499999999,8.108108099999999,83.87514228,85.088,5.4285714286,113.6446011,3.2520325000000003,5.1471,7.043319724,8.059569724,1.168137563,3.451916667,10.96606784,9.762962963,20.76861809,5.08473304,27.56005025,0,27.537583892617448,33217.83340484613,63,13,7.9145729,1.6331658
S01007111,Rosehearty and Strathbeg,Aberdeenshire,475,287,0.07,33,0.05,14,80,49.87787558,173.1575384,74.54870753,20.286885299999998,5.8823529,68.77306605,85.321,5.3076923077,118.4793651,1.3333332999999998,4.1667000000000005,7.181520913,8.19753327,0.785527567,2.684052632,11.10432034,9.941351351,19.39967681,3.153346008,26.09600285,0.8264463,9.179194630872482,19324.620275521018,43,15,8.1904762,2.8571429
S01007112,Fraserburgh Smiddyhill,Aberdeenshire,533,285,0.02,12,0.04,11,60,25.82600069,64.24276867,80.65546265,12.6629423,8.3333333,64.87073281,88.462,6.1,108.1889936,0,13.750000000000002,2.498916667,2.988680556,2.512666667,3.333277778,3.138939815,4.453505155,11.46282407,9.909328704,11.33713426,0,18.358389261744964,34443.50705768286,22,4,4.0740741,0.7407407
S01007113,Fraserburgh Smiddyhill,Aberdeenshire,545,311,0.06,32,0.05,16,70,47.57770543,0,154.0635934,17.495396,3.2258065,85.25961801,74,4.7142857143,61.794012269999996,1.7543860000000002,7.3529,2.271777879,2.381951554,2.477216636,2.782954545,2.470265082,3.478125,6.647902194,5.104542962,5.256563071,0.3846154,11.219015659955256,20585.349834780285,10,2,2.016129,0.4032258
S01007114,Fraserburgh Smiddyhill,Aberdeenshire,845,484,0.05,41,0.05,26,70,8.699382595,18.2580432,69.98664178,16.378316,9.3023256,70.34881596,84.431,5.2,120.79584859999999,2.1276596,6.5789,2.662148086,1.656596284,1.209884572,2.143096774,3.188820383,3.760076923,6.608800676,4.549054054,10.1236768,0,3.059731543624161,3620.984075294865,67,13,7.545045,1.463964
S01007115,Fraserburgh Smiddyhill,Aberdeenshire,711,405,0.1,72,0.08,32,100,61.05733438,23.53544899,175.129371,21.6551724,0,104.1065895,84.277,5.4,107.5885721,0.9803921999999999,5.8065,3.34912211,2.862575867,2.576708815,3.500273437,4.317691474,5.183009259,9.690856214,8.858208092,13.91460983,0,NA,NA,28,5,4.3681747,0.7800312
S01007116,Fraserburgh Smiddyhill,Aberdeenshire,1103,732,0.01,10,0.02,12,30,7.189981775,11.79156746,48.48681627,9.0493602,3.3333333,37.97761419,87.863,5.9302325581,83.67577455,0.5555555999999999,6.9388000000000005,3.472239066,3.604413519,3.384107853,4.143754647,4.870385189,5.855474308,15.14680666,14.56307654,17.8250497,13.4969325,3.059731543624161,2774.0086524244434,13,0,1.2922464999999999,0
S01007117,Fraserburgh Smiddyhill,Aberdeenshire,434,267,0.02,8,0.02,6,40,68.91767297,38.73388997,78.02399592,12.6410835,0,56.90271005,86.17,5.8125,73.62728726,1.7543860000000002,12.7273,2.912160297,2.567181529,2.185084926,3.115425532,3.473922505,4.651666667,10.34836518,9.150010616,11.77602442,0,3.059731543624161,7050.072681161661,27,0,5.7324841,0
S01007118,Fraserburgh Lochpots,Aberdeenshire,625,396,0.16,100,0.1,41,130,83.41395833,63.41616536,117.3572794,17.6119403,3.5714286,114.5317872,69.543,4.64,160.0039498,0,3.0612,3.040283505,1.878987482,1.863490427,2.737197802,4.419845361,4.194814815,6.71421944,6.567091311,13.48025773,0,13.25883668903803,21214.13870246085,118,16,17.3784978,2.3564065
S01007119,Fraserburgh Lochpots,Aberdeenshire,726,452,0.13,92,0.12,55,145,126.7287562,137.2677037,139.3926365,21.8328841,2.5,92.74498539,66.667,4.4761904762,182.1687603,3.1914894,3.8760000000000003,2.619205665,2.172352217,2.559375,3.249097561,4.721059113,4.438914729,6.999476601,7.092087438,13.02020628,0,29.57740492170022,40740.227164876334,121,8,14.901477799999999,0.9852217
S01007120,Fraserburgh Lochpots,Aberdeenshire,999,647,0.21,212,0.17,108,150,97.9188879,241.3770787,83.17802534,21.969697,11.6666667,91.7465922,73.95,4.9,199.2269902,5.084745799999999,4.9587,1.838858195,1.719482044,2.648130755,2.068970037,4.646763352,3.565422535,7.553156077,9.330497238,14.28151473,2.7131783,71.39373601789708,71465.2012191162,133,39,12.3376623,3.6178108
S01007121,Fraserburgh Central-Academy,Aberdeenshire,556,321,0.22,125,0.13,43,135,97.37940604,235.0919086,95.39206945,22.4862889,10,102.0186593,64,5,156.2893597,8.5714286,2.3255999999999997,2.438334897,1.441421201,1.253344278,1.931370968,2.730586304,2.90576087,5.901604128,3.324212008,5.200778612,0,59.15480984340044,106393.54288381376,82,11,15.384615400000001,2.0637899
S01007122,Fraserburgh Central-Academy,Aberdeenshire,566,355,0.13,75,0.12,42,105,75.34907215,163.3156506,87.2853644,14.9741824,0,79.38439627,88.182,5.4545454545,106.7359323,4.3478261,7.3684,2.4340867,1.171439394,2.234802189,1.615314136,2.899196128,2.261870748,5.037184343,6.381666667,8.085993266,0,26.51767337807606,46851.01303547008,57,2,9.595959599999999,0.3367003
S01007123,Fraserburgh Central-Academy,Aberdeenshire,680,418,0.11,73,0.09,37,95,74.28716749,179.1975674,165.1698993,18.813314000000002,2.9411765,101.0690811,88.71,5.4074074074,140.9601695,2.4096386,2.9126,2.17300524,0.924438623,1.89324476,2.200666667,3.251448353,2.529825581,4.057054641,4.731946108,8.837739521,0,43.856152125279635,64494.341360705344,41,4,6.366459600000001,0.6211180000000001
S01007124,Fraserburgh Central-Academy,Aberdeenshire,858,552,0.08,72,0.06,31,75,71.67068497,16.42547834,91.08552035,16.7990919,9.375,85.11663922,82.266,5.6071428571,120.653939,0.8130081000000001,5.9524,2.501035049,1.140032859,0.983228368,1.825953757,3.134178532,3.026456954,5.090350493,3.241708653,9.491084337,0,12.238926174496644,14264.482720858558,96,4,10.5147864,0.43811609999999995
S01007125,Fraserburgh Harbour and Broadsea,Aberdeenshire,834,528,0.15,125,0.1,53,105,63.81190617,16.35519126,113.4609176,14.958775,0,100.1862941,72.093,5.3,158.6379745,3.2258065,2.6738,2.169939446,1.950591119,3.134656863,2.65604,4.699010957,4.08193662,7.975423875,8.540207612,12.85171857,0.7772021,31.617225950782995,37910.34286664628,103,8,11.8800461,0.9227219999999999
S01007126,Fraserburgh Harbour and Broadsea,Aberdeenshire,933,608,0.25,236,0.2,120,175,165.8989129,241.4588965,176.3076024,20.8893485,8.3333333,134.4053767,68.519,4.5,206.29218480000003,9.352518,3.1915,1.485674218,1.158338727,2.715865696,1.900082418,4.064946063,3.027668919,4.127338188,6.180582524,10.59064725,11.7647059,101.9910514541387,109315.16768932335,199,3,21.6539717,0.3264418
S01007127,Fraserburgh Harbour and Broadsea,Aberdeenshire,978,713,0.2,200,0.16,117,145,117.108544,238.1564689,134.0600622,22.2903886,4.878048799999999,94.1924608,63.786,5.0256410256,197.9833059,5.2631578999999995,3.7433,2.634478155,1.865184466,1.620995146,2.259180672,3.265798544,3.85125,7.378650485,4.861368932,7.468412621,0,172.3648769574944,176242.20547801064,273,46,27.110228400000004,4.5680238
S01007128,Fraserburgh Harbour and Broadsea,Aberdeenshire,822,479,0.21,176,0.15,71,135,113.0458019,285.3480382,126.639497,23.948598099999998,3.4482759,112.9661088,78.761,4.6785714286,182.3986949,4.3478261,1.4286,1.661620425,1.318760331,2.449430342,1.980748988,3.957567887,2.755775862,4.965726092,7.558595041,11.47336482,0,68.33400447427293,83131.39230446829,89,2,10.507674100000001,0.2361275
S01007129,South Angus,Angus,945,568,0.01,12,0.02,9,30,7.415681567,0,48.41597434,14.911366000000001,8.5714286,49.70144905,87.636,6,33.22654347,1.863354,17.613599999999998,5.23561977,4.266592573,4.519479603,3.081016949,8.204691423,10.9659375,11.08303086,12.41842573,16.6202432,41.2371134,3.072976054732041,3251.8265129439583,12,10,1.2552301,1.0460251
S01007130,South Angus,Angus,556,323,0.05,27,0.05,18,75,18.60917089,0,57.99065745,18.4931507,0,62.86149496,82.407,5.4166666667,47.54836559,0,11.8421,1.826928105,0.980482026,0.650355392,2.59087156,5.451319444,8.767727273,3.865400327,2.620163399,11.91768791,4.827586200000001,7.170277461041429,12896.182483887464,56,4,9.1503268,0.6535948
S01007131,South Angus,Angus,779,467,0.04,31,0.04,19,70,55.2050575,0,85.80619249,20.9390863,6.6666666999999995,80.67243685,91.045,6.2,49.85454304,0,12.5,1.914590323,2.656041935,2.487880645,1.447688442,5.541845161,8.823793103,8.815206452,8.84453871,15.40970323,0.2832861,NA,NA,27,0,3.483871,0
S01007132,South Angus,Angus,696,419,0.02,15,0.03,12,50,20.07105853,0,71.81467943,18.5878963,0,69.60735014,88.652,6.35,52.51398457999999,0,18.644099999999998,1.216782143,2.599878571,2.430635714,2.14879845,4.759875,7.948636364,6.346628571,7.273792857,12.83342857,0,9.218928164196122,13245.58644281052,28,2,4,0.2857143
S01007133,South Angus,Angus,664,440,0.06,37,0.06,28,70,40.23183798,23.17553134,71.90223516,18.9189189,5.2631578999999995,70.35324299,78.322,5.6666666667,63.865860330000004,2.4096386,11.9048,6.348338279,6.07384273,5.662974777,3.850693069,8.07870549,7.382755906,26.52694733,23.95484421,31.37958828,72.22222219999999,19.462181679969593,29310.51457826746,34,9,5.0445104,1.3353116
S01007134,South Angus,Angus,746,459,0.12,91,0.07,32,90,28.47335615,140.1469795,84.40729785,19.2722372,0,81.33279546,82.803,5.7857142857,83.64004024,1.0204081999999999,13.7097,5.055975774,6.035158143,6.017012113,4.121769663,9.171493943,8.125614035,21.12228522,25.47743607,23.94002131,32.4483776,10.24325351577347,13730.902836157466,30,15,4.0376851,2.0188425
S01007135,South Angus,Angus,549,335,0.02,13,0.01,5,45,12.81125836,0,72.98765592,14.795008900000001,0,54.6588573,92.086,5.4761904762,38.93148617,0,18.1818,8.226366487,7.459027778,6.79375448,3.771388889,11.85335573,14.11690265,30.06330645,28.23332437,35.27126344,23.0088496,NA,NA,13,5,2.3297491,0.8960573
S01007136,South Angus,Angus,591,375,0.03,20,0.03,10,40,19.50715374,0,40.80230711,16.129032300000002,4,61.08654916,84.916,5.8636363636,16.45647928,1.1111111,23.4783,6.928639775,6.162166979,5.554666979,7.652346154,10.55613977,13.82372671,23.8161257,22.69964353,31.50590525,38.888888900000005,10.24325351577347,17332.070246655618,5,4,0.9380862999999999,0.7504689999999999
S01007137,Monikie,Angus,772,536,0.02,14,0.02,9,35,5.033987773,0,28.68793182,13.5309278,2.4390243999999996,66.86650555,92.391,5.7272727273,32.83069424,0.8,9.4118,3.909357523,5.336711052,4.420772304,5.167911877,7.594041278,4.911520619,22.65796937,18.26250999,25.2642743,0.39370079999999996,NA,NA,16,2,2.1304927,0.2663116
S01007138,Monikie,Angus,609,378,0.05,30,0.04,16,55,16.93976245,0,69.83518753,14.1914191,0,71.15256131,88.406,5.9230769231,54.67114921,0,16.666700000000002,5.662872697,6.816683417,3.63589196,2.893469388,9.142374372,6.766494253,19.82559045,15.53801926,20.72331658,36.8217054,8.194602812618776,13455.833846664655,13,3,2.1775544,0.5025126000000001
S01007139,Monikie,Angus,795,478,0.05,37,0.04,20,75,22.78463953,20.73793405,104.5711704,16.8944099,0,98.47762349,90.547,5.6470588235,77.77495779,3.2,9.271500000000001,6.519281572,8.391056701,1.329681057,1.996492537,10.00665915,8.600308219,25.94474442,7.514768041,27.63475515,18.7683284,5.121626757886735,6442.297808662559,21,9,2.7061856,1.1597938
S01007140,Monikie,Angus,1146,656,0.03,38,0.04,24,55,19.40355864,0,71.54313968,15.5809859,0,75.85326266,84.642,5.6857142857,58.59724149000001,0,13.1944,10.99356898,10.61424658,6.67920499,4.078381295,10.17394325,9.930340909,32.12225294,21.44812133,31.16765411,60.6060606,14.340554922082857,12513.573230438793,23,14,2.2504891999999996,1.369863
S01007141,Monikie,Angus,691,441,0.03,23,0.02,9,40,15.43977329,0,69.98004623,12.987013,5.5555556,69.59451813,91.379,5.125,52.41340896,0,9.7744,7.182324561,5.980321637,5.050537281,2.315928144,6.065961257,8.023571429,16.79907895,21.51384503,21.99911793,28.838951299999998,6.145952109464082,8894.286699658584,21,33,3.0701754,4.8245614
S01007142,Monikie,Angus,665,407,0.04,25,0.06,24,75,64.93516058,0,156.2577022,19.1717791,7.1428571,77.63776568,94.444,6.1315789474,60.87971894,0,12.5,4.965826893,3.720127512,4.306391036,1.939565217,5.141391036,4.941438356,15.53853941,13.20853941,13.59457496,5.7324841,7.170277461041429,10782.37212186681,4,0,0.7067138,0
S01007143,Monikie,Angus,699,436,0.02,15,0.01,6,30,0,17.91356016,49.92272568,12.1776504,0,59.05643217,91.642,5.5333333333,22.04317619,0,5.1724,8.309031297,9.034429955,2.45821535,1.99462963,2.556650522,2.054312796,24.91980253,8.826885246,8.829642325,0,NA,NA,10,6,1.490313,0.8941878000000001
